"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"O75880",-0.580471080438302,-0.335088729297134,-1.89298652901411,0.0797319019317097,0.340205036101577,-4.53912911687153
"P49419",0.555366414048206,0.858187510423385,1.89039902975789,0.0801001858477521,0.341088837878495,-4.54306653840199
"P42658",-0.721126980957,0.323082462338281,-1.88825041640015,0.0804071690972268,0.341088837878495,-4.54633379865626
"O43865",0.385913317435466,-0.15259863717594,1.88797432351301,0.080446692811597,0.341088837878495,-4.546753483791
"Q00839",0.780812587068962,-1.42804627224054,1.88779269778792,0.0804727027674822,0.341088837878495,-4.54702955177643
"O14807",0.518447820016842,-0.185811854564495,1.88651312795339,0.08065616054191,0.341088837878495,-4.54897405136457
"Q53GG5",0.690762235550281,0.410939376255281,1.88626717749891,0.0806914668112145,0.341088837878495,-4.54934772497024
"P49418",-0.556204701528691,0.215523688742519,-1.8857933648799,0.0807595220956299,0.341088837878495,-4.55006751303078
"P49589",-0.366681715721635,0.318543021048916,-1.88351522954188,0.0810874621356604,0.341977557702568,-4.5535268947046
"Q9P2T1",0.511620936310712,0.0548186110665334,1.88116229232632,0.081427430917848,0.342518603536472,-4.55709738087123
"Q6DD88",0.754358349074341,-0.567792254213856,1.88099839811024,0.081451159328948,0.342518603536472,-4.5573459895161
"Q9H6U6",-0.731537469714232,-0.34795097922295,-1.87750801743446,0.0819579753559262,0.343725955967564,-4.56263757890875
"Q9BR01",-0.470438420791037,-0.00665908569742128,-1.87739449864888,0.0819745063372815,0.343725955967564,-4.56280958535672
"Q7L0J3",-0.591167238111255,-0.207320664119938,-1.87323470352797,0.0825823463241395,0.345649647268651,-4.56910853116238
"Q92572",-0.71219887380896,-0.00219533721586277,-1.87263136971602,0.0826708434704403,0.345649647268651,-4.57002146573675
"Q15029",0.549062642097317,-0.481840117260955,1.87038952384149,0.083000426973776,0.345975191047929,-4.57341224657366
"Q66LE6",-0.674388312756553,-0.528302273136419,-1.86981836439302,0.0830845845531574,0.345975191047929,-4.57427575219997
"Q8IVD9",-0.945150106911255,0.660337357335021,-1.86949943569766,0.0831316105809985,0.345975191047929,-4.57475785807779
"P61201",-0.480765571553253,0.120321499583913,-1.86887147957013,0.0832242727606703,0.345975191047929,-4.57570696547185
"P42345",-0.693552229987067,-0.100539276818375,-1.86727557962898,0.0834601848869144,0.346460967219573,-4.57811822597144
"Q96KP4",0.562911000425424,0.479522084748638,1.86609270761402,0.0836354299214192,0.346693876169986,-4.57990467886453
"P40855",1.08283770507485,-0.187605416097782,1.86426089447005,0.0839074706425223,0.347184345160048,-4.5826699281235
"Q8IUE6",1.22781842384482,-3.22022728841989,1.86369035133267,0.0839923639150081,0.347184345160048,-4.58353088506613
"P49327",-0.599012256999806,-0.348728994190007,-1.86200010254511,0.0842443162236617,0.347453249484674,-4.58608060580559
"Q9P2M7",0.845050685733767,0.431539650883076,1.86088238497807,0.0844112989800685,0.347453249484674,-4.58776594104566
"Q8N3J6",-0.506480990984852,-0.100894820963162,-1.86085350381975,0.084415617658304,0.347453249484674,-4.5878094814118
"Q9BY11",-0.623464708052469,-0.281306906096574,-1.8562098610588,0.0851125840416958,0.349827146273072,-4.59480504671647
"Q8TC26",-0.772234061525967,-0.624694395283765,-1.85385200112991,0.0854684526308392,0.349994782958462,-4.59835326993587
"Q9H9Q2",0.530152872279891,0.0657020486972482,1.85351175830285,0.0855199152606568,0.349994782958462,-4.59886506942702
"Q15286",-0.393134383499952,-0.431030799710914,-1.85293798615298,0.0856067628860504,0.349994782958462,-4.5997280252924
"Q96A49",-0.746845807843295,-0.901310932582396,-1.85246526182737,0.0856783751790459,0.349994782958462,-4.60043888898128
"Q9Y490",0.448658696524946,0.404059469689728,1.85166462786672,0.0857997847736263,0.349994782958462,-4.60164261112571
"P50502",0.45031573066601,0.367734411708076,1.85024797684908,0.0860149870002766,0.349994782958462,-4.6037717548187
"O14525",0.964114253843518,0.38251874945658,1.84955651598602,0.086120202167586,0.349994782958462,-4.60481063814213
"Q9BRF8",0.575283166475216,0.546010459091118,1.84919596129026,0.0861751112963407,0.349994782958462,-4.60535226343274
"P35580",-0.531724466482703,0.456388712812063,-1.84847516445602,0.0862849762035267,0.349994782958462,-4.60643486142408
"P04632",0.597170071361588,0.277435942203897,1.8480089707445,0.0863561010873455,0.349994782958462,-4.60713492922129
"O60282",-0.574227419333625,-0.385034014781174,-1.84316570468295,0.0870981337926457,0.351819932967766,-4.61440184996801
"Q9NTG7",-0.956698371805421,-0.399750741474757,-1.84279226263366,0.0871555854194457,0.351819932967766,-4.61496170960834
"Q9BRK0",-0.495543488142685,-0.686345964276824,-1.84270424598033,0.0871691311579929,0.351819932967766,-4.61509365348129
"Q9UPN7",-0.619470248604355,0.0617730833206399,-1.838932583827,0.0877513661298959,0.35327296823992,-4.62074422949351
"P04733",0.870090503532237,0.14155250053516,1.83879969562473,0.0877719436554853,0.35327296823992,-4.62094319526923
"P54136",-0.547389282959049,-0.221823430449095,-1.83587698002095,0.0882256167190681,0.354608487089072,-4.6253170893962
"Q8NEU8",0.44122199911968,-0.167917746920555,1.8338699543535,0.0885383694737499,0.355374696784293,-4.6283182879577
"Q15714",-0.721416201450673,0.0410723033588795,-1.83073233324116,0.0890292922241648,0.356852948171239,-4.63300627576795
"Q6PHR2",-0.888793096742968,-0.527332653110662,-1.82473405074784,0.0899745924211462,0.359153775469659,-4.64195535331044
"P00367",0.527161859868507,0.233103131857364,1.82465286631787,0.0899874480707015,0.359153775469659,-4.64207635743351
"P02747",0.769677495005533,0.175110705563258,1.82405248483223,0.090082570209886,0.359153775469659,-4.64297111848447
"O75874",0.417250899422422,0.547566310017784,1.82354012699284,0.0901638173503948,0.359153775469659,-4.64373455924681
"O75947",0.345413757015776,-0.84920032719128,1.82318345211209,0.0902204157623095,0.359153775469659,-4.64426594960684
"P49591",-0.40888638578624,0.560065340453922,-1.82110971036165,0.0905501142853168,0.35997381498671,-4.64735429281992
"O14841",2.4511839304424,-0.969050752552575,1.81984283727171,0.0907520607564367,0.360284443112184,-4.64923997987816
"Q8IX12",0.841187406263438,-0.159871134637253,1.81482742417276,0.0915555028064756,0.362978900772267,-4.65669761385434
"Q8TEW0",1.04304579445943,0.241989601301451,1.81302806043348,0.0918452965898365,0.363632398743434,-4.65937020224292
"P04843",0.49110918915312,-0.265515140440125,1.80954610911716,0.0924084044180801,0.365364751163876,-4.66453747516709
"O75896",-0.769603432657748,-0.23461547970414,-1.80760988255282,0.0927228664016802,0.365791851708083,-4.66740831955134
"P52566",0.722667913235203,1.07411469882197,1.80690853415549,0.0928370075996073,0.365791851708083,-4.6684477592749
"P35609",-0.881319324646277,-1.50913498629179,-1.8063382945362,0.0929299038503058,0.365791851708083,-4.66929271149952
"O43708",0.539569072666838,0.50275370379295,1.80531105037582,0.0930974588239876,0.365791851708083,-4.67081443012464
"P07602",0.487699684587853,0.491598578008475,1.80502028120663,0.0931449354349448,0.365791851708083,-4.67124507058107
"P51808",-0.40027814538702,-0.00711911680346451,-1.79562011981507,0.094691466841927,0.371364108504053,-4.68514480223834
"O75781",-0.352014838321901,0.188062630097769,-1.79409800413449,0.0949440291512392,0.371679487379802,-4.6873914306169
"P99999",-0.673180837573815,0.0815923334829322,-1.7935967490837,0.095027332855867,0.371679487379802,-4.68813102878783
"Q53GS9",1.3792581728722,-0.0362327580410296,1.79267212197617,0.0951811676576909,0.371781473669638,-4.68949498467493
"Q5TCQ9",-0.87670996929464,-0.737871216744539,-1.79183974232573,0.095319844417479,0.371824057982391,-4.69072250212899
"P61278",-0.944074524102998,0.45802129896901,-1.79021451687974,0.0955911300727032,0.371983045377856,-4.69311825099132
"Q9UIL1",0.53833494712083,0.427231977491246,1.79006417292287,0.0956162604613871,0.371983045377856,-4.69333980750323
"P39210",0.807822005680983,0.445174756657218,1.78874088889604,0.0958377046417313,0.37234675635172,-4.69528940212107
"O94772",-0.768609871827603,1.04191828489014,-1.78654252679577,0.0962065972220836,0.372895217717556,-4.69852633498678
"Q9Y3A5",0.454219711799567,0.610517063678587,1.78591701612222,0.096311790615159,0.372895217717556,-4.69944691795837
"Q7Z3B1",-0.624414902300192,-0.109759043461866,-1.78542671678176,0.0963943167595534,0.372895217717556,-4.7001683707571
"Q16836",0.417394786397481,0.443479184776175,1.78414276763235,0.0966107264279803,0.372895217717556,-4.70205707766561
"P53990",0.861634915401259,-0.253441563361827,1.78300101783613,0.0968035311985384,0.372895217717556,-4.70373592006593
"Q3ZCW2",-0.526759613801796,-0.12633514639856,-1.78273544398585,0.096848427082661,0.372895217717556,-4.70412633017582
"Q5T5C0",-0.51555136225828,0.135203621317779,-1.78257315816104,0.096875870994664,0.372895217717556,-4.7043648831999
"P22830",-0.422572461169557,0.0184371668844025,-1.77895807057864,0.0974890078540812,0.374759594260735,-4.70967550633737
"Q9ULV4",-0.75200126033205,1.08139410144427,-1.7774635744938,0.0977434876331073,0.374907013574604,-4.71186904351331
"Q8N573",-0.436311335026506,-0.551896155261462,-1.77721996304066,0.0977850251900772,0.374907013574604,-4.71222649705394
"O75936",0.522334758752442,0.798537704710014,1.77336790754913,0.0984439162968056,0.376549107990196,-4.71787471510426
"O95777",0.518643256120489,-0.509725932684697,1.77320352858364,0.0984721206805976,0.376549107990196,-4.71811557666058
"Q8IW45",0.452876221508664,0.381890806559286,1.77177499853523,0.0987175321559443,0.376992150359315,-4.72020820611959
"P11169",-0.768757259796001,0.0309182468734802,-1.77065051918862,0.0989110915110021,0.377115335439488,-4.72185471713661
"P30044",-0.4799100689055,-0.231133983631653,-1.76953073027016,0.0991041780889112,0.377115335439488,-4.72349372954656
"Q07955",0.477168458584762,-0.447833218659454,1.76933149459485,0.0991385675639891,0.377115335439488,-4.72378528078335
"P49748",0.487523228863106,0.238529172357012,1.76716188959692,0.0995137424896107,0.378048290658965,-4.72695887723602
"Q9NXU5",-1.16342443091048,0.0772171974973226,-1.76531348630545,0.0998343670193776,0.378053542941456,-4.72966076587416
"Q96B97",0.576117865159615,0.398085674929731,1.76507212782305,0.0998763006649624,0.378053542941456,-4.73001344261525
"Q7Z6G8",-1.00526173180772,0.106028097056128,-1.76490773649325,0.0999048709697526,0.378053542941456,-4.7302536369488
"Q9NQ92",0.995310057082896,-0.254914423547902,1.76280963986063,0.100270145399023,0.378718490806705,-4.73331799598862
"Q9H0Q0",-0.486431904964068,-0.286136421453252,-1.7616811922994,0.100467094978177,0.378718490806705,-4.73496522208273
"Q92905",-0.508479180839969,0.0967716770754864,-1.76165871013398,0.100471022303359,0.378718490806705,-4.73499803338137
"Q8WW22",0.45752099940012,-0.185737182813647,1.75945172463812,0.100857215035974,0.379682400717575,-4.73821774444534
"P31323",-1.01403419284397,0.0400993318681678,-1.75788967911811,0.101131346098122,0.37989417630781,-4.74049507928235
"Q96I25",-0.976480639935314,0.995831251766892,-1.75764374787026,0.101174565855173,0.37989417630781,-4.7408535142452
"Q96C23",0.501054143862403,0.147082545258392,1.75620056105326,0.101428520088805,0.379910273923578,-4.74295628282257
"P27348",-0.550871786117674,-0.184661668419064,-1.75613562643992,0.101439959738357,0.379910273923578,-4.7430508697369
"Q15746",0.499027333699249,0.414302869508705,1.75382805331436,0.101847231324641,0.38094529968471,-4.74641080172252
"Q15904",-0.558809676803405,-0.156499771022789,-1.75058224858056,0.10242254372552,0.382605394404703,-4.75113225440179
"Q9H6Z4",0.654044606007696,0.0586481149190728,1.74924196532749,0.102660943649613,0.383004289769711,-4.75308030656882
"Q15349",0.719709052259748,-0.25413990601522,1.74657240466429,0.103137248339855,0.383462536954289,-4.75695767954336
"P07900",-0.494636391313715,0.0866908707283124,-1.74439527695625,0.103527137940372,0.383462536954289,-4.76011712359879
"Q9UBQ0",-0.598699477857351,-0.249721007804772,-1.74358657582149,0.103672295115798,0.383462536954289,-4.76129009045537
"Q15257",-0.554871835974907,0.199655150149307,-1.74315633069661,0.103749594887745,0.383462536954289,-4.76191399546074
"P31321",-0.976213628328519,-0.203285235031618,-1.74130849382653,0.104082164800197,0.383462536954289,-4.76459249105619
"Q15276",-0.616594841112826,0.263056932972578,-1.74033296614128,0.104258117756328,0.383462536954289,-4.76600584025888
"P17600",-0.667058002755575,0.0404564537804805,-1.73990996727855,0.104334494379823,0.383462536954289,-4.76661853089509
"P0CG38",0.570230256202427,0.411303141213967,1.73975538123151,0.104362418742236,0.383462536954289,-4.76684241732597
"Q7Z7K6",2.0152130794798,-1.82786168901004,1.7385615245084,0.104578298912602,0.383462536954289,-4.76857106142312
"O15372",-0.54305397853522,0.199097030444765,-1.73825967239545,0.104632943982937,0.383462536954289,-4.76900801172672
"P00488",1.23954724633793,-0.489662899180132,1.73816847317039,0.104649458972534,0.383462536954289,-4.76914001922161
"Q8NAT1",0.993692724465007,-1.39081817227834,1.73816384479569,0.104650297172146,0.383462536954289,-4.769146718508
"Q96HU8",-0.896982231425851,-0.408760950538337,-1.73782501953408,0.104711674596152,0.383462536954289,-4.76963711714805
"Q9UBB6",-0.865059785573765,0.618354679023743,-1.73774341601758,0.104726461634393,0.383462536954289,-4.76975521713046
"P45985",-0.47190361286763,-0.0319612278586094,-1.73737436568062,0.104793358750517,0.383462536954289,-4.77028927915955
"Q53HC9",-0.979617693226095,0.350315261884606,-1.73682970215145,0.104892157874781,0.383462536954289,-4.77107734712955
"P07738",-0.681000179025627,0.262892058124837,-1.73382051292069,0.105439492114482,0.384724319692243,-4.77542855106999
"O75145",-1.03313557655992,-1.1134163841307,-1.73107788340265,0.105940535354478,0.384724319692243,-4.77939023814251
"Q9UDT6",-0.422659479122088,0.0151559614483591,-1.73056561198,0.106034353119135,0.384724319692243,-4.78012977464725
"Q16773",0.581437047601674,0.577123273256713,1.7298404193982,0.106167290662384,0.384724319692243,-4.78117646038949
"Q96FV2",0.780152192095889,0.0410936983677202,1.72977076277813,0.106180067387516,0.384724319692243,-4.78127698289748
"Q13418",0.734750415197043,-0.295519781032545,1.72965935682987,0.106200504776476,0.384724319692243,-4.78143774925096
"P61421",-0.651941025670739,-0.0829757531123882,-1.72772929692297,0.106555124509486,0.384724319692243,-4.7842219340736
"P60981",-0.633048918929037,-0.114683948345964,-1.72678729214647,0.106728582483449,0.384724319692243,-4.78558010894702
"O43432",0.828210431243034,-0.276791256255896,1.7264360088224,0.106793330416351,0.384724319692243,-4.78608646828062
"Q16798",-0.593964934415768,0.689536940754008,-1.72637391030937,0.106804779905486,0.384724319692243,-4.78617597385643
"P04844",0.545349017218089,-0.623279597419454,1.72587553675408,0.106896707312465,0.384724319692243,-4.78689423097958
"P21912",-0.689892638660719,-0.115111924806658,-1.72560321484695,0.106946967846268,0.384724319692243,-4.78728664732874
"Q6DKK2",-0.789962389659213,0.713448136534269,-1.72529267799245,0.107004306846587,0.384724319692243,-4.78773408437104
"P15121",0.342221993311533,0.333762400122752,1.72483852432946,0.107088212697841,0.384724319692243,-4.78838836127634
"P09960",0.344510413274999,0.306736291344118,1.72181303424813,0.107648658681096,0.386260908461147,-4.79274429259954
"Q9HAU0",-0.864617217727673,1.69122994862494,-1.72009710725585,0.107967665638759,0.386583556931158,-4.79521266485568
"P10599",0.443250760643118,0.460172093861044,1.71990048797684,0.108004272091076,0.386583556931158,-4.79549540470773
"P04217",1.17845119265323,0.171335541713456,1.71726838707316,0.108495367744723,0.387864275352758,-4.79927843549018
"Q8NE86",0.632270762371978,-0.287041118225839,1.71473678994837,0.108969563664262,0.388822004928495,-4.8029135902944
"Q9UK45",0.972696942676913,-0.712758593990612,1.71441216912628,0.109030500351083,0.388822004928495,-4.80337947445942
"Q8N335",-0.358571091952041,-0.0974040375519022,-1.71155137648969,0.109568815023753,0.390086292445703,-4.80748278664196
"P10155",0.524127135696404,0.133186288569693,1.71091867979911,0.109688184373959,0.390086292445703,-4.80838969914552
"P14868",0.419829717726753,-0.17773260025942,1.70973170297712,0.109912436738301,0.390086292445703,-4.81009055233107
"Q16623",-0.630469624038423,-0.96566748878508,-1.70968523868013,0.109921223300851,0.390086292445703,-4.81015711725443
"P35237",0.726714979295814,-0.196032993789575,1.70749099017483,0.110336866695435,0.391084387434489,-4.81329930895192
"Q86VS8",-1.29011681306497,-0.551437339362204,-1.7001152467905,0.111744142633921,0.395113618580416,-4.82384280236997
"P19367",-0.522901914009979,0.155519821787915,-1.69949358098033,0.111863471580118,0.395113618580416,-4.82473014437076
"P52849",1.15232269539126,-0.512756928911051,1.69940247045909,0.111880969659884,0.395113618580416,-4.82486017478939
"P30084",-0.501984989843911,0.457446226460069,-1.69805879343628,0.112139306194435,0.395378003430332,-4.82677732100304
"Q15435",-0.351662549229673,0.223965142327743,-1.69743616490078,0.112259190540788,0.395378003430332,-4.82766535612524
"Q99962",-0.517007885217509,-0.215309853622205,-1.69665037403618,0.112410651445209,0.395378003430332,-4.82878580986658
"Q99757",-0.469018213737382,-0.106018077238167,-1.69619084652485,0.112499308192548,0.395378003430332,-4.82944089456188
"O75251",0.516718767923001,-0.0832386622551054,1.69401581571749,0.112919769414202,0.396376995169274,-4.83254000723569
"P01871",1.42110325463919,0.450188002203116,1.69313756388421,0.113089936577337,0.396496042698855,-4.8337906770464
"Q9NVT9",-0.397265053411349,0.326245593772776,-1.69200796397808,0.113309134379124,0.396585674057168,-4.83539867198159
"Q9NW08",0.777397516222141,0.130303547250853,1.69106853952939,0.113491712156875,0.396585674057168,-4.83673543104406
"P62495",-0.406264829776423,0.514926359383921,-1.69066970199734,0.113569304380873,0.396585674057168,-4.83730281629791
"O43447",-0.589751253518817,-0.38890027905053,-1.69020054473093,0.113660636482364,0.396585674057168,-4.83797012926052
"P0CG30",0.933351142840402,-0.206512246870627,1.68753553281137,0.114180662638994,0.396746922119417,-4.84175851239156
"Q9UPA5",-0.477045447490695,0.275413119609921,-1.68646146404889,0.114390834695715,0.396746922119417,-4.8432842520455
"O00712",0.935814982498084,-1.03274139960969,1.68629784171746,0.114422881748288,0.396746922119417,-4.84351662701931
"Q96E17",-0.89021266519801,0.810661815756318,-1.68615134807515,0.114451580642878,0.396746922119417,-4.84372466378444
"P10915",-0.710818782018847,0.511069189421064,-1.68581051355858,0.114518376337786,0.396746922119417,-4.84420864093949
"Q13642",0.576779932144023,0.562384940151104,1.68577731283594,0.114524884735502,0.396746922119417,-4.84425578186499
"Q9NP81",-0.785506486388813,-0.785874435190948,-1.68441918377651,0.11479139876259,0.397197348869368,-4.84618364966818
"Q8IZU2",0.520773804560842,-0.104912160381673,1.68350792215052,0.114970525233666,0.397344689346755,-4.84747663197965
"P09417",0.486879862647535,0.0645748324495327,1.67765827241954,0.11612622044807,0.39986825346814,-4.85576600115162
"A6NDU8",-0.507390130482643,0.264550765973479,-1.6772443972994,0.116208371550888,0.39986825346814,-4.85635179188689
"Q13362",-0.510910184701647,0.0453454945896001,-1.6760930406769,0.116437174324973,0.39986825346814,-4.85798091213199
"Q9Y5K8",-0.368522132393967,0.216558773215878,-1.67592531944182,0.116470537459237,0.39986825346814,-4.85821817063034
"Q9UIW2",-0.50235037683832,-0.464691397147338,-1.6757272693796,0.116509944359297,0.39986825346814,-4.85849831268781
"P35270",0.428592232847628,0.417898125332208,1.67550986649242,0.116553215383944,0.39986825346814,-4.85880580489025
"Q9Y5L4",-0.413104328861321,-0.206785665681693,-1.67496064136927,0.116662593537612,0.39986825346814,-4.85958250873027
"Q92558",-0.764564148557437,0.763712564628475,-1.67351033370668,0.116951853195332,0.400256732683027,-4.8616327208941
"P55263",0.392393762011031,0.0494113354317375,1.67249527504596,0.117154676011607,0.400256732683027,-4.86306696938086
"Q9Y315",0.422934328408787,0.413251284928642,1.67232580108932,0.11718856915668,0.400256732683027,-4.86330637670683
"Q9HCM2",-0.541085816236865,0.298766600292373,-1.6697545286133,0.117703849576673,0.40123151673514,-4.86693677001013
"P30086",0.375852793194472,0.269790990812046,1.66937247005967,0.117780582180978,0.40123151673514,-4.86747589383709
"Q9UI12",-0.522334122416814,0.1877346409204,-1.66883992849251,0.117887610587129,0.40123151673514,-4.86822723213898
"Q9Y6I3",-0.502980596116489,-0.33626369291124,-1.66639242471412,0.118380593245188,0.402048039798006,-4.87167831630696
"Q99829",-0.490991766223408,0.319627497511927,-1.66618782230253,0.11842188610859,0.402048039798006,-4.87196666652416
"Q9ULJ8",-0.814913562842898,-0.151582938667102,-1.66559302539741,0.118541999363123,0.402048039798006,-4.87280479586873
"Q9BQI5",-0.400532341944604,0.0899711130225822,-1.66447338157367,0.118768388340817,0.402134137772854,-4.87438196414572
"Q9Y6E2",-1.92882718869232,0.505357743708014,-1.66410100278597,0.118843765802287,0.402134137772854,-4.87490635786056
"Q14161",0.997991571803512,-0.644795215122987,1.66304401454611,0.119057950101664,0.402390981179839,-4.87639442409051
"Q13177",0.341382986997369,0.0226270837039313,1.66114379061059,0.119443850669961,0.402855202969145,-4.87906809159012
"Q8NBF6",-0.54465159196842,0.0292681177243362,-1.66100451033307,0.119472178749956,0.402855202969145,-4.87926398505519
"Q9Y3Q8",0.687811053403035,0.284498006579902,1.65904162113743,0.119872031701435,0.403279697222358,-4.88202359864415
"P84074",-1.56814669981755,2.04917563182648,-1.65902591193975,0.119875236459567,0.403279697222358,-4.8820456755882
"Q92734",0.316187416518063,0.0776768733121473,1.65749534169912,0.120187838713967,0.403864446486888,-4.88419601553964
"Q9BQI9",0.731017595703624,-1.10399507725112,1.65478684406947,0.120742758978127,0.405261163352191,-4.88799810505762
"P05413",-0.665230866412894,0.903948947174898,-1.65396426546927,0.120911730659909,0.405360756014211,-4.88915201206854
"Q9Y3E1",0.882840247251739,-1.35382085186374,1.6521459577695,0.121285972209147,0.40594026347655,-4.89170139819438
"Q4J6C6",-0.551774489441657,-0.110469036232848,-1.65176318408777,0.121364882393719,0.40594026347655,-4.8922378397455
"Q16658",-0.417961812358903,0.155115103867881,-1.6510933318596,0.121503082298307,0.40594026347655,-4.89317641563262
"Q7KZF4",-0.386921284635392,0.14679977842502,-1.64456380503475,0.122857397238362,0.409994295829856,-4.90231239641615
"Q15438",0.596990724839938,0.114661427036536,1.64271665966949,0.123242892562137,0.410491975071123,-4.90489260007787
"P62633",0.64942641229873,-1.04765599682133,1.64249771663812,0.123288655055726,0.410491975071123,-4.90519830733327
"P30039",2.59386148314462,0.373956836269328,1.64147690767529,0.123502214765008,0.410498271003566,-4.90662329790445
"Q99685",-0.48680716529393,-0.447003800654862,-1.64114044415167,0.123572675394888,0.410498271003566,-4.90709285474564
"Q93050",-0.551810172945986,-0.209186002520728,-1.6385911032005,0.12410768106581,0.411805418359756,-4.91064858072468
"Q9UL46",0.60096975989945,0.660556963729616,1.63755856742221,0.124324940549831,0.412056465831443,-4.91208769369208
"Q96C19",-0.556192548182382,-0.331458871919351,-1.63612101588949,0.124627970141403,0.412486857071232,-4.91409031400745
"Q9BT78",-0.414244425357201,0.26736156354525,-1.63559840183367,0.124738293547314,0.412486857071232,-4.91481807000663
"Q68DU8",-0.492839174411924,0.252388054045183,-1.63478160195843,0.124910888933365,0.412588747782169,-4.9159551833465
"P21810",1.18467714534242,0.278282329271174,1.63087127513174,0.125740038346679,0.413744288536287,-4.92139380424801
"Q8N5K1",0.53322695561815,-0.813173481765806,1.6303548023703,0.125849907443935,0.413744288536287,-4.92211149297647
"Q9BZ29",2.75399244145785,-1.64433245303151,1.62994080509755,0.125938036996816,0.413744288536287,-4.92268667418918
"P78356",-0.616361593815632,-0.593865585234884,-1.62981361205421,0.125965123912229,0.413744288536287,-4.92286336873872
"P52788",-0.645891606741929,-0.416881915827468,-1.62935521519374,0.126062785558639,0.413744288536287,-4.92350009110019
"Q13557",0.600299336296538,-1.21844834815792,1.62906726240037,0.126124167552947,0.413744288536287,-4.92390000299684
"Q9BW62",-0.383684894691866,-0.219652279276433,-1.62844927639217,0.126255989079114,0.413744288536287,-4.9247581114836
"Q8N1G4",-0.447177307599245,-0.0989206901113652,-1.62629578228269,0.126716279758279,0.414710390259225,-4.92774668428731
"Q9HAV0",0.561724336941064,-0.156072872978678,1.62573759689314,0.126835823824986,0.414710390259225,-4.92852089670973
"Q9ULR3",-0.48234978814959,0.0629764850686402,-1.6238849957282,0.127233286913032,0.415543058268153,-4.93108922912586
"P49755",0.559934006640234,-0.655582680377087,1.62199775488263,0.127639289243606,0.416401717151227,-4.93370359653056
"Q96A65",-0.529622187843823,0.218511154019751,-1.6187641072755,0.128337548963635,0.418210825850144,-4.93817845102216
"Q14247",-0.373240196425643,0.22179617885169,-1.6179741072465,0.128508639147432,0.418299932795331,-4.93927078763896
"P50995",0.479606437008916,0.556418161113172,1.61471980399813,0.129215502866018,0.419586886064791,-4.94376680299225
"Q13867",0.4368841161317,0.692748323167693,1.61386966777418,0.129400712362294,0.419586886064791,-4.94494032860761
"Q9H4A4",0.439739544308432,0.451440246587465,1.61364317420641,0.129450094592319,0.419586886064791,-4.94525291051805
"Q9BVK6",0.631978258893105,-0.539669029779541,1.61350254459513,0.129480764153327,0.419586886064791,-4.94544697764032
"P48509",0.699365151809814,0.233479699474568,1.61185672431008,0.129840163600634,0.420061446117339,-4.94771735466125
"O75899",-0.582727582561562,-0.925939260021006,-1.61142528233843,0.129934520361298,0.420061446117339,-4.94831226591776
"Q9Y5L3",1.15766641738275,0.0852489283154349,1.61003372344565,0.130239258968234,0.420061446117339,-4.95023035221424
"O00483",-0.318643930497213,-0.665906737977811,-1.60941657467914,0.130374606162668,0.420061446117339,-4.95108066041026
"Q86TV6",-0.43617934193136,-0.321852160954193,-1.60935696911213,0.130387684712581,0.420061446117339,-4.9511627735417
"Q9Y6C9",0.523572603781078,-0.670956176220023,1.60887574643816,0.130493315219957,0.420061446117339,-4.95182563586902
"Q7Z4W1",0.36354881154334,-0.0723594122403561,1.60460485956312,0.131434032662993,0.422622138176034,-4.95770280400787
"Q12791",-0.430561684846389,-0.0530040330458073,-1.60195945348345,0.132019644375998,0.423728143220675,-4.96133792393856
"P61081",-0.362033341169939,-0.0322158904975996,-1.60172135188977,0.132072462871616,0.423728143220675,-4.96166490904132
"P42765",0.481226611365516,-0.212653961348294,1.60046171719664,0.132352192849412,0.423728143220675,-4.96339422620046
"Q13153",-0.744852771086981,-0.695089065417168,-1.60042461201464,0.132360440614293,0.423728143220675,-4.96344515308381
"O60888",0.300412800631029,0.597851204177976,1.59830710155874,0.132831856245174,0.424770001838962,-4.96635012956762
"Q86Y22",1.17729917285069,0.269951105283732,1.59552367481711,0.133453721254005,0.425954208284277,-4.97016475021448
"Q16555",0.367232654847793,0.105190812859437,1.59355230290163,0.133895673363297,0.425954208284277,-4.97286377421661
"Q9UIJ7",0.415539286087835,0.381081291128842,1.59344894875457,0.133918878509545,0.425954208284277,-4.97300521564284
"Q9UPX8",-1.67390047469897,0.221104028444599,-1.59320436833947,0.133973805655761,0.425954208284277,-4.97333990245369
"O60610",-1.33026572243581,0.956752221846388,-1.59281700051765,0.13406083922056,0.425954208284277,-4.97386991077664
"Q9C040",-0.393825998288044,0.355635100888963,-1.59272983062794,0.134080431198762,0.425954208284277,-4.97398916732894
"Q8WZA0",0.517920645906048,0.255646731146276,1.59020334602337,0.134649345187036,0.426813287467322,-4.97744373057112
"Q8N684",0.537562599120558,-0.84720504339057,1.58995514481206,0.134705346934036,0.426813287467322,-4.97778290731272
"P62166",-0.689347103484404,0.670071309467653,-1.58957630665341,0.134790862949302,0.426813287467322,-4.97830053601007
"P16435",0.506990766000323,-0.51840330825537,1.58839523617517,0.135057768258163,0.427193593077449,-4.97991376941461
"O75051",-0.482852060754094,-0.107993589018898,-1.587711089373,0.135212583431835,0.427218911820456,-4.9808478820934
"Q9BXJ9",-0.495497966448036,0.546362544457875,-1.58510719160646,0.135803213023318,0.428619685355592,-4.98440068574942
